file,genre,label
..\augmented_dataset\blues\blues_1442.npy,blues,0
..\augmented_dataset\pop\pop_0001.npy,pop,7
..\augmented_dataset\country\country_0187.npy,country,2
..\augmented_dataset\jazz\jazz_1557.npy,jazz,5
..\augmented_dataset\reggae\reggae_1997.npy,reggae,8
..\augmented_dataset\disco\disco_0704.npy,disco,3
..\augmented_dataset\disco\disco_1344.npy,disco,3
..\augmented_dataset\pop\pop_0297.npy,pop,7
..\augmented_dataset\reggae\reggae_0451.npy,reggae,8
..\augmented_dataset\rock\rock_0970.npy,rock,9
..\augmented_dataset\classical\classical_1811.npy,classical,1
..\augmented_dataset\pop\pop_1072.npy,pop,7
..\augmented_dataset\reggae\reggae_1762.npy,reggae,8
..\augmented_dataset\reggae\reggae_0025.npy,reggae,8
..\augmented_dataset\country\country_1814.npy,country,2
..\augmented_dataset\country\country_0458.npy,country,2
..\augmented_dataset\disco\disco_0308.npy,disco,3
..\augmented_dataset\classical\classical_0598.npy,classical,1
..\augmented_dataset\hiphop\hiphop_0440.npy,hiphop,4
..\augmented_dataset\reggae\reggae_0186.npy,reggae,8
..\augmented_dataset\reggae\reggae_0214.npy,reggae,8
..\augmented_dataset\classical\classical_0697.npy,classical,1
..\augmented_dataset\classical\classical_0531.npy,classical,1
..\augmented_dataset\disco\disco_0816.npy,disco,3
..\augmented_dataset\jazz\jazz_0789.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_1181.npy,hiphop,4
..\augmented_dataset\country\country_1894.npy,country,2
..\augmented_dataset\country\country_0718.npy,country,2
..\augmented_dataset\rock\rock_0632.npy,rock,9
..\augmented_dataset\pop\pop_0360.npy,pop,7
..\augmented_dataset\classical\classical_0656.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1199.npy,hiphop,4
..\augmented_dataset\reggae\reggae_1260.npy,reggae,8
..\augmented_dataset\metal\metal_0787.npy,metal,6
..\augmented_dataset\rock\rock_1448.npy,rock,9
..\augmented_dataset\country\country_0585.npy,country,2
..\augmented_dataset\jazz\jazz_0152.npy,jazz,5
..\augmented_dataset\jazz\jazz_1808.npy,jazz,5
..\augmented_dataset\rock\rock_0476.npy,rock,9
..\augmented_dataset\rock\rock_1608.npy,rock,9
..\augmented_dataset\pop\pop_1608.npy,pop,7
..\augmented_dataset\reggae\reggae_0178.npy,reggae,8
..\augmented_dataset\blues\blues_0530.npy,blues,0
..\augmented_dataset\blues\blues_0179.npy,blues,0
..\augmented_dataset\jazz\jazz_1928.npy,jazz,5
..\augmented_dataset\pop\pop_0144.npy,pop,7
..\augmented_dataset\hiphop\hiphop_0960.npy,hiphop,4
..\augmented_dataset\classical\classical_0004.npy,classical,1
..\augmented_dataset\rock\rock_1895.npy,rock,9
..\augmented_dataset\pop\pop_0571.npy,pop,7
..\augmented_dataset\country\country_1462.npy,country,2
..\augmented_dataset\blues\blues_1197.npy,blues,0
..\augmented_dataset\pop\pop_1745.npy,pop,7
..\augmented_dataset\reggae\reggae_0837.npy,reggae,8
..\augmented_dataset\classical\classical_0945.npy,classical,1
..\augmented_dataset\classical\classical_1066.npy,classical,1
..\augmented_dataset\reggae\reggae_0490.npy,reggae,8
..\augmented_dataset\hiphop\hiphop_0434.npy,hiphop,4
..\augmented_dataset\classical\classical_0466.npy,classical,1
..\augmented_dataset\pop\pop_0257.npy,pop,7
..\augmented_dataset\reggae\reggae_1695.npy,reggae,8
..\augmented_dataset\blues\blues_0721.npy,blues,0
..\augmented_dataset\disco\disco_1723.npy,disco,3
..\augmented_dataset\reggae\reggae_1375.npy,reggae,8
..\augmented_dataset\blues\blues_1481.npy,blues,0
..\augmented_dataset\blues\blues_0634.npy,blues,0
..\augmented_dataset\classical\classical_0025.npy,classical,1
..\augmented_dataset\classical\classical_1545.npy,classical,1
..\augmented_dataset\hiphop\hiphop_0857.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_1931.npy,hiphop,4
..\augmented_dataset\classical\classical_1020.npy,classical,1
..\augmented_dataset\country\country_1142.npy,country,2
..\augmented_dataset\pop\pop_1086.npy,pop,7
..\augmented_dataset\reggae\reggae_1698.npy,reggae,8
..\augmented_dataset\pop\pop_0046.npy,pop,7
..\augmented_dataset\hiphop\hiphop_0648.npy,hiphop,4
..\augmented_dataset\country\country_1313.npy,country,2
..\augmented_dataset\reggae\reggae_0623.npy,reggae,8
..\augmented_dataset\rock\rock_0358.npy,rock,9
..\augmented_dataset\metal\metal_0090.npy,metal,6
..\augmented_dataset\country\country_1357.npy,country,2
..\augmented_dataset\classical\classical_0201.npy,classical,1
..\augmented_dataset\country\country_1175.npy,country,2
..\augmented_dataset\pop\pop_0517.npy,pop,7
..\augmented_dataset\rock\rock_0507.npy,rock,9
..\augmented_dataset\blues\blues_1867.npy,blues,0
..\augmented_dataset\jazz\jazz_1653.npy,jazz,5
..\augmented_dataset\reggae\reggae_0357.npy,reggae,8
..\augmented_dataset\blues\blues_0782.npy,blues,0
..\augmented_dataset\pop\pop_0800.npy,pop,7
..\augmented_dataset\reggae\reggae_0086.npy,reggae,8
..\augmented_dataset\classical\classical_0479.npy,classical,1
..\augmented_dataset\blues\blues_1163.npy,blues,0
..\augmented_dataset\jazz\jazz_0690.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_0190.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_1390.npy,hiphop,4
..\augmented_dataset\pop\pop_1215.npy,pop,7
..\augmented_dataset\country\country_0934.npy,country,2
..\augmented_dataset\metal\metal_1423.npy,metal,6
..\augmented_dataset\blues\blues_1364.npy,blues,0
..\augmented_dataset\rock\rock_1930.npy,rock,9
..\augmented_dataset\classical\classical_0021.npy,classical,1
..\augmented_dataset\reggae\reggae_1188.npy,reggae,8
..\augmented_dataset\hiphop\hiphop_1466.npy,hiphop,4
..\augmented_dataset\metal\metal_1942.npy,metal,6
..\augmented_dataset\country\country_0848.npy,country,2
..\augmented_dataset\reggae\reggae_0578.npy,reggae,8
..\augmented_dataset\hiphop\hiphop_1592.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_1316.npy,hiphop,4
..\augmented_dataset\disco\disco_1987.npy,disco,3
..\augmented_dataset\rock\rock_0300.npy,rock,9
..\augmented_dataset\classical\classical_0062.npy,classical,1
..\augmented_dataset\reggae\reggae_1291.npy,reggae,8
..\augmented_dataset\reggae\reggae_0885.npy,reggae,8
..\augmented_dataset\jazz\jazz_1747.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_0274.npy,hiphop,4
..\augmented_dataset\classical\classical_0581.npy,classical,1
..\augmented_dataset\classical\classical_1920.npy,classical,1
..\augmented_dataset\metal\metal_1872.npy,metal,6
..\augmented_dataset\country\country_1163.npy,country,2
..\augmented_dataset\disco\disco_1236.npy,disco,3
..\augmented_dataset\pop\pop_0332.npy,pop,7
..\augmented_dataset\reggae\reggae_1630.npy,reggae,8
..\augmented_dataset\hiphop\hiphop_1687.npy,hiphop,4
..\augmented_dataset\disco\disco_1902.npy,disco,3
..\augmented_dataset\metal\metal_0069.npy,metal,6
..\augmented_dataset\hiphop\hiphop_0813.npy,hiphop,4
..\augmented_dataset\rock\rock_0118.npy,rock,9
..\augmented_dataset\disco\disco_0463.npy,disco,3
..\augmented_dataset\classical\classical_0308.npy,classical,1
..\augmented_dataset\rock\rock_1364.npy,rock,9
..\augmented_dataset\pop\pop_0218.npy,pop,7
..\augmented_dataset\rock\rock_0508.npy,rock,9
..\augmented_dataset\hiphop\hiphop_1385.npy,hiphop,4
..\augmented_dataset\jazz\jazz_0891.npy,jazz,5
..\augmented_dataset\blues\blues_1023.npy,blues,0
..\augmented_dataset\metal\metal_0038.npy,metal,6
..\augmented_dataset\hiphop\hiphop_1034.npy,hiphop,4
..\augmented_dataset\jazz\jazz_1325.npy,jazz,5
..\augmented_dataset\jazz\jazz_0744.npy,jazz,5
..\augmented_dataset\rock\rock_1580.npy,rock,9
..\augmented_dataset\rock\rock_0939.npy,rock,9
..\augmented_dataset\pop\pop_1997.npy,pop,7
..\augmented_dataset\disco\disco_1035.npy,disco,3
..\augmented_dataset\reggae\reggae_1232.npy,reggae,8
..\augmented_dataset\country\country_0811.npy,country,2
..\augmented_dataset\classical\classical_0097.npy,classical,1
..\augmented_dataset\blues\blues_0032.npy,blues,0
..\augmented_dataset\hiphop\hiphop_0779.npy,hiphop,4
..\augmented_dataset\disco\disco_0144.npy,disco,3
..\augmented_dataset\jazz\jazz_1063.npy,jazz,5
..\augmented_dataset\rock\rock_0383.npy,rock,9
..\augmented_dataset\country\country_1002.npy,country,2
..\augmented_dataset\jazz\jazz_0814.npy,jazz,5
..\augmented_dataset\disco\disco_1988.npy,disco,3
..\augmented_dataset\reggae\reggae_0202.npy,reggae,8
..\augmented_dataset\country\country_0204.npy,country,2
..\augmented_dataset\metal\metal_0492.npy,metal,6
..\augmented_dataset\country\country_0541.npy,country,2
..\augmented_dataset\metal\metal_1522.npy,metal,6
..\augmented_dataset\reggae\reggae_1338.npy,reggae,8
..\augmented_dataset\rock\rock_0534.npy,rock,9
..\augmented_dataset\classical\classical_0683.npy,classical,1
..\augmented_dataset\reggae\reggae_1504.npy,reggae,8
..\augmented_dataset\rock\rock_1598.npy,rock,9
..\augmented_dataset\classical\classical_1380.npy,classical,1
..\augmented_dataset\classical\classical_1306.npy,classical,1
..\augmented_dataset\jazz\jazz_0420.npy,jazz,5
..\augmented_dataset\blues\blues_0457.npy,blues,0
..\augmented_dataset\pop\pop_0634.npy,pop,7
..\augmented_dataset\country\country_0260.npy,country,2
..\augmented_dataset\jazz\jazz_0144.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_0279.npy,hiphop,4
..\augmented_dataset\jazz\jazz_1599.npy,jazz,5
..\augmented_dataset\rock\rock_1730.npy,rock,9
..\augmented_dataset\blues\blues_1429.npy,blues,0
..\augmented_dataset\jazz\jazz_0604.npy,jazz,5
..\augmented_dataset\classical\classical_1337.npy,classical,1
..\augmented_dataset\pop\pop_0123.npy,pop,7
..\augmented_dataset\disco\disco_1548.npy,disco,3
..\augmented_dataset\pop\pop_1407.npy,pop,7
..\augmented_dataset\classical\classical_0129.npy,classical,1
..\augmented_dataset\disco\disco_0043.npy,disco,3
..\augmented_dataset\country\country_1150.npy,country,2
..\augmented_dataset\pop\pop_0548.npy,pop,7
..\augmented_dataset\hiphop\hiphop_0578.npy,hiphop,4
..\augmented_dataset\reggae\reggae_0346.npy,reggae,8
..\augmented_dataset\jazz\jazz_0087.npy,jazz,5
..\augmented_dataset\metal\metal_1224.npy,metal,6
..\augmented_dataset\classical\classical_0854.npy,classical,1
..\augmented_dataset\blues\blues_0614.npy,blues,0
..\augmented_dataset\reggae\reggae_0607.npy,reggae,8
..\augmented_dataset\country\country_1494.npy,country,2
..\augmented_dataset\pop\pop_1601.npy,pop,7
..\augmented_dataset\metal\metal_0006.npy,metal,6
..\augmented_dataset\classical\classical_0678.npy,classical,1
..\augmented_dataset\jazz\jazz_0408.npy,jazz,5
..\augmented_dataset\blues\blues_0708.npy,blues,0
..\augmented_dataset\classical\classical_1372.npy,classical,1
..\augmented_dataset\classical\classical_1188.npy,classical,1
..\augmented_dataset\metal\metal_1743.npy,metal,6
..\augmented_dataset\hiphop\hiphop_0347.npy,hiphop,4
..\augmented_dataset\rock\rock_0873.npy,rock,9
..\augmented_dataset\pop\pop_0949.npy,pop,7
..\augmented_dataset\disco\disco_0765.npy,disco,3
..\augmented_dataset\jazz\jazz_1393.npy,jazz,5
..\augmented_dataset\classical\classical_0793.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1602.npy,hiphop,4
..\augmented_dataset\metal\metal_0173.npy,metal,6
..\augmented_dataset\country\country_1117.npy,country,2
..\augmented_dataset\blues\blues_1908.npy,blues,0
..\augmented_dataset\hiphop\hiphop_1224.npy,hiphop,4
..\augmented_dataset\metal\metal_1055.npy,metal,6
..\augmented_dataset\jazz\jazz_0757.npy,jazz,5
..\augmented_dataset\classical\classical_0962.npy,classical,1
..\augmented_dataset\reggae\reggae_1522.npy,reggae,8
..\augmented_dataset\pop\pop_0973.npy,pop,7
..\augmented_dataset\classical\classical_1514.npy,classical,1
..\augmented_dataset\pop\pop_1244.npy,pop,7
..\augmented_dataset\jazz\jazz_1468.npy,jazz,5
..\augmented_dataset\blues\blues_0982.npy,blues,0
..\augmented_dataset\hiphop\hiphop_0693.npy,hiphop,4
..\augmented_dataset\country\country_1520.npy,country,2
..\augmented_dataset\jazz\jazz_1877.npy,jazz,5
..\augmented_dataset\blues\blues_0033.npy,blues,0
..\augmented_dataset\classical\classical_1324.npy,classical,1
..\augmented_dataset\pop\pop_0969.npy,pop,7
..\augmented_dataset\jazz\jazz_0255.npy,jazz,5
..\augmented_dataset\jazz\jazz_0116.npy,jazz,5
..\augmented_dataset\reggae\reggae_1389.npy,reggae,8
..\augmented_dataset\reggae\reggae_0479.npy,reggae,8
..\augmented_dataset\classical\classical_1668.npy,classical,1
..\augmented_dataset\disco\disco_0888.npy,disco,3
..\augmented_dataset\reggae\reggae_0609.npy,reggae,8
..\augmented_dataset\classical\classical_0402.npy,classical,1
..\augmented_dataset\blues\blues_1081.npy,blues,0
..\augmented_dataset\pop\pop_0803.npy,pop,7
..\augmented_dataset\hiphop\hiphop_1918.npy,hiphop,4
..\augmented_dataset\classical\classical_1122.npy,classical,1
..\augmented_dataset\jazz\jazz_0180.npy,jazz,5
..\augmented_dataset\metal\metal_1641.npy,metal,6
..\augmented_dataset\blues\blues_0968.npy,blues,0
..\augmented_dataset\metal\metal_0263.npy,metal,6
..\augmented_dataset\jazz\jazz_1696.npy,jazz,5
..\augmented_dataset\classical\classical_1110.npy,classical,1
..\augmented_dataset\pop\pop_0128.npy,pop,7
..\augmented_dataset\jazz\jazz_1324.npy,jazz,5
..\augmented_dataset\blues\blues_0732.npy,blues,0
..\augmented_dataset\jazz\jazz_1931.npy,jazz,5
..\augmented_dataset\disco\disco_1925.npy,disco,3
..\augmented_dataset\disco\disco_1609.npy,disco,3
..\augmented_dataset\blues\blues_1518.npy,blues,0
..\augmented_dataset\metal\metal_0477.npy,metal,6
..\augmented_dataset\jazz\jazz_1478.npy,jazz,5
..\augmented_dataset\country\country_0938.npy,country,2
..\augmented_dataset\rock\rock_1997.npy,rock,9
..\augmented_dataset\blues\blues_1997.npy,blues,0
..\augmented_dataset\blues\blues_1827.npy,blues,0
..\augmented_dataset\blues\blues_0088.npy,blues,0
..\augmented_dataset\classical\classical_1309.npy,classical,1
..\augmented_dataset\country\country_1513.npy,country,2
..\augmented_dataset\rock\rock_1252.npy,rock,9
..\augmented_dataset\pop\pop_0070.npy,pop,7
..\augmented_dataset\reggae\reggae_1289.npy,reggae,8
..\augmented_dataset\pop\pop_0757.npy,pop,7
..\augmented_dataset\metal\metal_0723.npy,metal,6
..\augmented_dataset\jazz\jazz_1580.npy,jazz,5
..\augmented_dataset\metal\metal_0132.npy,metal,6
..\augmented_dataset\rock\rock_1790.npy,rock,9
..\augmented_dataset\classical\classical_0324.npy,classical,1
..\augmented_dataset\disco\disco_1144.npy,disco,3
..\augmented_dataset\classical\classical_0779.npy,classical,1
..\augmented_dataset\country\country_1226.npy,country,2
..\augmented_dataset\pop\pop_0610.npy,pop,7
..\augmented_dataset\pop\pop_0964.npy,pop,7
..\augmented_dataset\blues\blues_1001.npy,blues,0
..\augmented_dataset\reggae\reggae_1551.npy,reggae,8
..\augmented_dataset\classical\classical_1314.npy,classical,1
..\augmented_dataset\jazz\jazz_1590.npy,jazz,5
..\augmented_dataset\classical\classical_0817.npy,classical,1
..\augmented_dataset\blues\blues_1817.npy,blues,0
..\augmented_dataset\blues\blues_1027.npy,blues,0
..\augmented_dataset\metal\metal_0389.npy,metal,6
..\augmented_dataset\hiphop\hiphop_0444.npy,hiphop,4
..\augmented_dataset\classical\classical_0259.npy,classical,1
..\augmented_dataset\metal\metal_0057.npy,metal,6
..\augmented_dataset\metal\metal_1279.npy,metal,6
..\augmented_dataset\classical\classical_1042.npy,classical,1
..\augmented_dataset\hiphop\hiphop_0034.npy,hiphop,4
..\augmented_dataset\rock\rock_1260.npy,rock,9
..\augmented_dataset\hiphop\hiphop_1120.npy,hiphop,4
..\augmented_dataset\reggae\reggae_0325.npy,reggae,8
..\augmented_dataset\blues\blues_0841.npy,blues,0
..\augmented_dataset\metal\metal_0120.npy,metal,6
..\augmented_dataset\reggae\reggae_1722.npy,reggae,8
..\augmented_dataset\pop\pop_0728.npy,pop,7
..\augmented_dataset\jazz\jazz_0370.npy,jazz,5
..\augmented_dataset\disco\disco_0749.npy,disco,3
..\augmented_dataset\disco\disco_1348.npy,disco,3
..\augmented_dataset\jazz\jazz_0137.npy,jazz,5
..\augmented_dataset\reggae\reggae_1069.npy,reggae,8
..\augmented_dataset\disco\disco_0239.npy,disco,3
..\augmented_dataset\metal\metal_1294.npy,metal,6
..\augmented_dataset\reggae\reggae_0419.npy,reggae,8
..\augmented_dataset\rock\rock_0436.npy,rock,9
..\augmented_dataset\pop\pop_0522.npy,pop,7
..\augmented_dataset\blues\blues_1910.npy,blues,0
..\augmented_dataset\disco\disco_0253.npy,disco,3
..\augmented_dataset\disco\disco_0338.npy,disco,3
..\augmented_dataset\reggae\reggae_0315.npy,reggae,8
..\augmented_dataset\disco\disco_1797.npy,disco,3
..\augmented_dataset\jazz\jazz_1542.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_1745.npy,hiphop,4
..\augmented_dataset\metal\metal_0761.npy,metal,6
..\augmented_dataset\pop\pop_0663.npy,pop,7
..\augmented_dataset\reggae\reggae_1164.npy,reggae,8
..\augmented_dataset\jazz\jazz_0540.npy,jazz,5
..\augmented_dataset\blues\blues_1875.npy,blues,0
..\augmented_dataset\classical\classical_0100.npy,classical,1
..\augmented_dataset\country\country_0272.npy,country,2
..\augmented_dataset\jazz\jazz_1027.npy,jazz,5
..\augmented_dataset\classical\classical_1085.npy,classical,1
..\augmented_dataset\blues\blues_1220.npy,blues,0
..\augmented_dataset\country\country_1198.npy,country,2
..\augmented_dataset\pop\pop_1862.npy,pop,7
..\augmented_dataset\hiphop\hiphop_1269.npy,hiphop,4
..\augmented_dataset\reggae\reggae_0348.npy,reggae,8
..\augmented_dataset\pop\pop_1577.npy,pop,7
..\augmented_dataset\blues\blues_0328.npy,blues,0
..\augmented_dataset\metal\metal_0136.npy,metal,6
..\augmented_dataset\country\country_1477.npy,country,2
..\augmented_dataset\reggae\reggae_1590.npy,reggae,8
..\augmented_dataset\metal\metal_0815.npy,metal,6
..\augmented_dataset\pop\pop_1081.npy,pop,7
..\augmented_dataset\classical\classical_1469.npy,classical,1
..\augmented_dataset\hiphop\hiphop_0607.npy,hiphop,4
..\augmented_dataset\disco\disco_0641.npy,disco,3
..\augmented_dataset\classical\classical_0447.npy,classical,1
..\augmented_dataset\reggae\reggae_1010.npy,reggae,8
..\augmented_dataset\reggae\reggae_1247.npy,reggae,8
..\augmented_dataset\rock\rock_0899.npy,rock,9
..\augmented_dataset\classical\classical_0319.npy,classical,1
..\augmented_dataset\country\country_0734.npy,country,2
..\augmented_dataset\pop\pop_0269.npy,pop,7
..\augmented_dataset\hiphop\hiphop_1375.npy,hiphop,4
..\augmented_dataset\disco\disco_1647.npy,disco,3
..\augmented_dataset\blues\blues_0481.npy,blues,0
..\augmented_dataset\metal\metal_0001.npy,metal,6
..\augmented_dataset\disco\disco_0064.npy,disco,3
..\augmented_dataset\hiphop\hiphop_0238.npy,hiphop,4
..\augmented_dataset\jazz\jazz_0743.npy,jazz,5
..\augmented_dataset\disco\disco_0976.npy,disco,3
..\augmented_dataset\hiphop\hiphop_0362.npy,hiphop,4
..\augmented_dataset\metal\metal_1521.npy,metal,6
..\augmented_dataset\metal\metal_1672.npy,metal,6
..\augmented_dataset\disco\disco_0140.npy,disco,3
..\augmented_dataset\disco\disco_1798.npy,disco,3
..\augmented_dataset\blues\blues_0024.npy,blues,0
..\augmented_dataset\metal\metal_0274.npy,metal,6
..\augmented_dataset\country\country_1919.npy,country,2
..\augmented_dataset\blues\blues_0487.npy,blues,0
..\augmented_dataset\hiphop\hiphop_1856.npy,hiphop,4
..\augmented_dataset\blues\blues_1940.npy,blues,0
..\augmented_dataset\metal\metal_1269.npy,metal,6
..\augmented_dataset\reggae\reggae_1558.npy,reggae,8
..\augmented_dataset\classical\classical_1830.npy,classical,1
..\augmented_dataset\metal\metal_0296.npy,metal,6
..\augmented_dataset\country\country_1784.npy,country,2
..\augmented_dataset\rock\rock_1522.npy,rock,9
..\augmented_dataset\country\country_1343.npy,country,2
..\augmented_dataset\pop\pop_1307.npy,pop,7
..\augmented_dataset\reggae\reggae_0024.npy,reggae,8
..\augmented_dataset\jazz\jazz_0493.npy,jazz,5
..\augmented_dataset\reggae\reggae_0190.npy,reggae,8
..\augmented_dataset\classical\classical_0468.npy,classical,1
..\augmented_dataset\disco\disco_1345.npy,disco,3
